Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id,
J,"Silva, Dina; Rusu, Eugen; Soares, C. Guedes",,,,"RUSU, EUGEN/B-6766-2011; Soares, Carlos Guedes/AAW-7684-2020","RUSU, EUGEN/0000-0001-6899-8442;",,,,,The Effect of a Wave Energy Farm Protecting an Aquaculture Installation,,,,,,,,ENERGIES,,,,11,8,,,,,2109,,,10.3390/en11082109,,,,,,,Article,AUG 2018,2018,"This paper assesses the impact of a farm of wave energy converters on a nearby offshore aquaculture installation and on the nearshore dynamics. The coastal area targeted is Agucadoura, located in the north of Portugal, where the world's first wave farm operated in 2008. The study is focused mainly on the evaluation of the sheltering effect provided by the wave farm to the aquaculture cages. Furthermore, the possible impact on the coastal wave climate of such an energy park is also evaluated. These objectives are accomplished by performing simulations, corresponding to the wave conditions, which are more often encountered in that coastal environment. The SWAN model (Simulating WAves Nearshore) was adopted for this. Various transmission scenarios are considered to account for the impact of different types of wave converter farms on the downwave conditions. The results show that such a wave energy park might have a clear positive impact on the wave conditions fish farm installed downwave and it might also have a beneficial influence on shoreline dynamics from the perspective of coastal protection.",,,,,,,,,16,1,0,0,1,0,17,,,1996-1073,,,,,,,,,,,"Univ Lisbon, Inst Super Tecn, Ctr Marine Technol & Ocean Engn CENTEC, P-1649004 Lisbon, PortugalUniv Galatzi, Fac Engn, Dept Mech Engn, Galati 800008, Romania",,,,2018-12-28,WOS:000446604100188,,
J,"Ozkan, Cigdem; Perez, Kelsey; Mayo, Talea",,,,,"Mayo, Talea L./0000-0002-7921-871X; Ozkan, Cigdem/0000-0003-0477-7303",,,,,The impacts of wave energy conversion on coastal morphodynamics,,,,,,,,SCIENCE OF THE TOTAL ENVIRONMENT,,,,712,,,,,,136424,,,10.1016/j.scitotenv.2019.136424,,,,,,,Review,APR 10 2020,2020,"In recent decades, utilization of renewable energy resources, including ocean waves, has been promoted as part of a global effort to transition away from the use of fossil fuels. This is largely due to the accompanying greenhouse gas emissions and its catastrophic impacts on the environment, which are expected to worsen with the changing climate. Energy from ocean waves can be harnessed and converted into electricity with devices referred to as wave energy converters (WECs). Many researchers have studied the impacts of the WECs on coastal hydrodynamics, however, the impact on morphodynamics is not as well understood. In this paper, we review studies that assess the impacts of wave farms on coastal erosion. The results of a number of studies that focus on various locations around the world show that WECs often generate clean and renewable energy without negatively impacting local coastlines, and in fact often mitigate coastal erosion. (C) 2020 Elsevier B.V. All rights reserved.",,,,,,,,,8,2,0,0,0,0,11,,,0048-9697,1879-1026,,,,,,,,,,"Univ Cent Florida, Dept Civil Environm & Construct Engn, Orlando, FL 32816 USA",,,,2020-03-02,WOS:000512369600136,31927445,
J,"Cai, Qinhong; Zhang, Baiyu; Chen, Bing; Cao, Tong; Lv, Ze",,,,"Liu, Jing/IQX-0664-2023; Chen, Bing/D-2080-2013","Chen, Bing/0000-0003-1041-4525; Zhang, Baiyu/0000-0002-6997-4765",,,,,Biosurfactant produced by a Rhodococcus erythropolis mutant as an oil spill response agent,,,,,,,,WATER QUALITY RESEARCH JOURNAL OF CANADA,,,,51,2,,,97,105,,,,10.2166/wqrjc.2016.025,,,,,,,Article,MAY 2016,2016,"Biosurfactants have been considered as superior alternatives to currently used surfactants as they are generally more biodegradable, less toxic, and better at enhancing biodegradation. However, the application of biosurfactants is limited by the availability of economic biosurfactants and the corresponding producers that can work effectively. Hyperproducers generated by metabolic engineering of biosurfactant producers are highly desired to overcome this obstacle. A Rhodococcus erythropolis SB-1A strain was isolated from offshore oily water samples. One of its mutants derived by random mutagenesis with ultraviolet radiation, producing high levels of biosurfactants, was selected by the oil spreading technique. The mutant produces biosurfactants with critical micelle dilutions approximately four times those of the parent strain. The results obtained with thin layer chromatography indicated the produced biosurfactant remained unchanged between the mutant and the parent strain. In addition, the produced biosurfactants were recovered with solvent extraction and applied as the oil spill response agents. Based on the baffled flask test (BFT) results, the dispersion efficiency of the biosurfactants produced by the mutant is higher than that induced by the parent strain. When compared with Corexit dispersants, it was found that the produced biosurfactants performed better than Corexit 9527 and were comparable with Corexit 9500.",,,,,,,,,16,1,0,0,11,0,17,,,1201-3080,,,,,,,,,,,"Mem Univ Newfoundland, Civil Engn, St John, NF A1B 3X5, CanadaNorth China Elect Power Univ, Key Lab Reg Energy & Environm Syst Optimizat, Minist Educ, Beijing 102206, Peoples R China",,,,2016-06-22,WOS:000377202800002,,
J,"Krone, Roland; Gutow, Lars; Joschko, Tanja J.; Schroeder, Alexander",,,,,"Gutow, Lars/0000-0002-9017-0083",,,,,Epifauna dynamics at an offshore foundation - Implications of future wind power farming in the North Sea,,,,,,,,MARINE ENVIRONMENTAL RESEARCH,,,,85,,,,1,12,,,,10.1016/j.marenvres.2012.12.004,,,,,,,Article,APR 2013,2013,"In the light of the introduction of thousands of large offshore wind power foundations into the North Sea within the next decades, this manuscript focuses on the biofouling processes and likely reef effects. The study explores the macrozoobenthos (biofouling) colonization at an offshore platform which is comparable to offshore wind turbine foundations. A total of 183 single samples were taken and the parameters water depth and time were considered comparing biofouling masses and communities. The blue mussel Mytilus edulis, Anthozoa and the Amphipoda Jassa spp. were the dominant species. The community from the 1 m zone and those from the 5 and 20-28 m zones can clearly be differentiated. The 10 m zone community represents the transition between the M. edulis dominated 1 m and 5 m zones and the Anthozoa dominated 20-28 m zone. In the future offshore wind farms, thousands of wind turbine foundations will provide habitat for a hard bottom fauna which is otherwise restricted to the sparse rocky habitats scattered within extensive sedimentary soft bottoms of the German Bight. However, offshore wind power foundations cannot be considered natural rock equivalents as they selectively increase certain natural hard bottom species. The surface of the construction (1280 m(2)) was covered by an average of 4300 kg biomass. This foundation concentrates on its footprint area (1024 m(2)) 35 times more macrozoobenthos biomass than the same area of soft bottom in the German exclusive economic zone (0.12 kg m(-2)), functioning as a biomass hotspot. Concerning the temporal biomass variation, we assume that at least 2700 kg biomass was exported on a yearly basis. 345 x 10(4) single mussel shells of different sizes were produced during the study period. It is anticipated that the M. edulis abundance will increase in the North Sea due to the expansion of the offshore wind farm development. This will result in the enhanced production of secondary hard substrate (mussel shells) and its associated fauna and will intensify filtration rates of the seawater. This predicted ecological system change is coined the 'Mytilusation' of the German Bight. (C) 2012 Elsevier Ltd. All rights reserved.",,,,,,,,,86,3,0,0,57,0,92,,,0141-1136,1879-0291,,,,,,,,,,"AWI, Alfred Wegener Inst Polar & Marine Res, Dept Funct Ecol, D-27570 Bremerhaven, GermanyUniv Koblenz Landau, D-76829 Landau, GermanyNLWKN, NLWKN Lower Saxony Water Management Agcy, Dept River Basin Management Transit & Coastal Wat, D-26122 Oldenburg, Germany",NLWKN,,,2013-04-01,WOS:000316504300001,23312860,
C,"Serras, Paula; Ibarra-Berastegi, Gabriel; Saenz, Jon; Ulazia, Alain; Esnaola, Ganix",,,IEEE,"Saenz, Jon/A-7500-2011; Ulazia, Alain/U-7801-2019; Ibarra-Berastegi, Gabriel/I-5599-2015","Saenz, Jon/0000-0002-5920-7570; Ulazia, Alain/0000-0002-4124-2853; SERRAS MALILLOS, PAULA/0000-0001-9543-7720; Ibarra-Berastegi, Gabriel/0000-0001-8681-3755",,,,,Analysis of Wells-type turbines' operational parameters during winter of 2014 at Mutriku wave farm,,,,,,,,OCEANS 2019 - MARSEILLE,,OCEANS-IEEE,,,,,,,,,,,,,,,,,,Proceedings Paper,2019,2019,"Mutriku wave farm is the first commercial plant a) all around the world. Since July 2011 it has been continuously selling electricity to the grid. It operates with the OWC technology and has 14 operating Wells -type turbines. In the plant there is a SCADA data recording system that collects the most important parameters of the turbines; among them, the pressure in the inlet chamber, the position of the security valve (from fully open to fully closed) and the generated power in the last 5 minutes. There is also an electricity meter which provides information about the amount of electric energy sold to the grid. The 2014 winter (January, February and March), and especially the first fortnight of February, was a stormy winter with rough sea state conditions. This was reflected both in the performance of the turbines (high pressure values, up to 9234.2 Pa; low opening degrees of the security valve, down to 49.4; and high power generation of about 7681.6 W, all these data being average values) and in the calculated capacity factor (CF = 0.265 in winter and CF = 0.294 in February 2014). This capacity factor is a good tool for the comparison of different WEC technologies or different locations and shows an important seasonal behavior.",,,,,OCEANS - Marseille ConferenceOCEANS - Marseille Conference,"JUN 17-20, 2019JUN 17-20, 2019",,"Marseille, FRANCEMarseille, FRANCE",0,0,0,0,0,0,0,,,0197-7385,,978-1-7281-1450-7,,,,,,,,,"Univ Basque Country, UPV EHU, Fac Engn Bilbao, NE & Fluid Mech Dept, Bilbao, SpainUniv Basque Country, UPV EHU, Dept Appl Phys 2, Bilbao, SpainUniv Basque Country, UPV EHU, Fac Engn Gipuzkoa, NE & Fluid Mech Dept, Bilbao, Spain",,,,2019-01-01,WOS:000591652100348,,
B,"Arkema, Katherine Kimberlin",,,,,,,,,,Consequences of kelp forest structure and dynamics for epiphytes and understory communities,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dissertation/Thesis,Jan 01 2008,2008,,,,,,,,,,0,0,0,0,0,0,0,,,,,978-0-549-84185-2,,,,,,,,,"University of California, Santa Barbara, Ecology, Evolution & Marine Biology, California, United States","University of California, Santa Barbara",,,,PQDT:64473629,,
J,"Bergillos, Rafael J.; Lopez-Ruiz, Alejandro; Medina-Lopez, Encarnacion; Monino, Antonio; Ortega-Sanchez, Miguel",,,,"Sánchez, Miguel Ortega/AAI-4229-2021; Sánchez, Miguel MOS Ortega/L-8495-2014; Bergillos, Rafael J./K-3376-2017; López-Ruiz, Alejandro/H-2221-2015; Medina-Lopez, Encarni/V-5514-2018; Monino Ferrando, Antonio/H-3961-2015","Sánchez, Miguel Ortega/0000-0002-1388-6870; Sánchez, Miguel MOS Ortega/0000-0002-1388-6870; Bergillos, Rafael J./0000-0001-8674-5043; López-Ruiz, Alejandro/0000-0002-7694-1216; Medina-Lopez, Encarni/0000-0001-5163-4511; Monino Ferrando, Antonio/0000-0002-2652-4211",,,,,"The role of wave energy converter farms on coastal protection in eroding deltas, Guadalfeo, southern Spain",,,,,,,,JOURNAL OF CLEANER PRODUCTION,,,,171,,,,356,367,,,,10.1016/j.jclepro.2017.10.018,,,,,,,Article,JAN 10 2018,2018,"Many worldwide coasts are under erosion with climate projections indicating that damages will rise in future decades. Specifically, deltaic coasts are highly vulnerable systems due to their low-lying characteristics. This paper investigates the role of wave energy converter (WEC) farms on the protection of an eroding gravel-dominated deltaic coast (Guadalfeo, southern Spain). Eight scenarios with different alongshore locations of the wave farm were defined and results were compared with the present (no farm) configuration of the coast. Assuming that storm conditions drive the main destruction to the coast, we analysed the impact of the most energetic storm conditions and quantified the effects of the location of the farm. Significant wave heights in the lee of the farm were calculated by means of a calibrated wave propagation model (Delft3D-Wave); whereas wave run-up and morphological changes in eight beach profiles were quantified by means of a calibrated morphodynamic model (XBeach-G). The farm induces average reductions in significant wave heights at 10 m water depth and wave run-up on the coast down to 18.3% and 10.6%, respectively, in the stretch of beach most affected by erosion problems (Playa Granada). Furthermore, the erosion of the beach reduces by 44.5% in Playa Granada and 23.3% in the entire deltaic coast. Combining these results with previous works at the study site allowed selecting the best alternative of wave farm location based not only on coastal protection but also on energetic performance criteria. This work, whose methodology is feasibly extensible to other coasts worldwide, provides insights into the role of the alongshore location of WEC farms on wave propagation, run-up and morphological storm response of deltaic coasts. (C) 2017 Elsevier Ltd. All rights reserved.",,,,,,,,,53,0,0,0,8,0,55,,,0959-6526,1879-1786,,,,,,,,,,"Univ Granada, Andalusian Inst Earth Syst Res, Avda Mediterremeo S-N, Granada 18006, SpainUniv Seville, Dept Ingn Aeroespacial & Mecan Fluidos, Camino Descubrimientos S-N, Seville 41092, Spain",,,,2018-01-22,WOS:000418978100032,,
J,,,,,,,,,"Chambers, Randolph","Stafford, Sarah; Leu, Matthias","Coastal SEES Collaborative Research: Sustainability in Chesapeake Bay shorescapes: climate change, management decisions, and ecological functions",,,,,,,,,,,,,,,,,,,,,,,,,,,,Awarded Grant,Sep 15 2016,2016,"This research examines the potential for achieving sustainability in coastal systems where natural resources are impacted by both climate change and human responses to climate change. Chesapeake Bay shorescapes (a shoreline zone which includes riparian, intertidal, and near-shore shallow water areas) are used as a test bed because sea level rise creates risks for shoreline property owners and shoreline marshes. Property owner perception and response to the risk varies and their choice of a shoreline protection approach (armoring, living shoreline, do nothing) has consequences for the capacity of shoreline marshes to continue to provide ecosystem services. Impacts on marsh services that include supporting fisheries and improving water quality affect the larger estuarine system, with consequences for the many users of that system. This leads to regulation by government officials, who have their own perception of all these issues. Modeling the decision-making process of shoreline property owners, the ecological consequences of shoreline management decisions, and the perceptions of officials developing or implementing natural resource policies will discover opportunities and options for managing the combined human and natural system to desired outcomes. The goal of the project is to discover the elements of the shorescape social-ecological system that have the greatest influence on attainment of sustainable outcomes. The research describes the trajectory of Chesapeake Bay shorescapes in terms of changes in amount, distribution, and character of shoreline types. The primary drivers of these changes are rising sea levels and actions of shoreline property owners to combat erosion. An analysis of existing information on shoreline conditions, property owner characteristics and property management decisions is used to model future shoreline management choices. A series of field investigations comparatively quantify multiple ecosystem functions (habitat provision, primary production, nutrient and carbon storage) of living shorelines and natural marshes along a continuum of estuarine shorescape settings and project future shifts in function under varying management scenarios. This information is compiled in a marsh function model that can use input from the shoreline management model. Future outcomes then are forecast under scenarios with alternative sea level rise and management conditions. Surveys of government officials responsible for policy development and implementation document the operative feedbacks from the ecological consequences of property owner decisions. Synthesis of this information identifies the characteristics of shorescape socio-ecological systems that enhance or detract from their ability to achieve sustainable outcomes. Formal guidance for coastal managers and policy makers will be developed using the results of this integrative approach to sustainability in Chesapeake Bay shorescapes.",,,,,,,,,0,0,0,0,0,0,0,,,,,,1600089,,,,,,,,College of William and Mary,,,,2023-12-08,GRANTS:13911427,,
J,,,,,,,,,"Hershner, Carl","Zhang, Yinglong; Shen, Jian; Mitchell, Molly; Bilkovic, Donna Marie","Coastal SEES Collaborative Research: Sustainability in Chesapeake Bay shorescapes: climate change, management decisions, and ecological functions",,,,,,,,,,,,,,,,,,,,,,,,,,,,Awarded Grant,Sep 15 2016,2016,"This research examines the potential for achieving sustainability in coastal systems where natural resources are impacted by both climate change and human responses to climate change. Chesapeake Bay shorescapes (a shoreline zone which includes riparian, intertidal, and near-shore shallow water areas) are used as a test bed because sea level rise creates risks for shoreline property owners and shoreline marshes. Property owner perception and response to the risk varies and their choice of a shoreline protection approach (armoring, living shoreline, do nothing) has consequences for the capacity of shoreline marshes to continue to provide ecosystem services. Impacts on marsh services that include supporting fisheries and improving water quality affect the larger estuarine system, with consequences for the many users of that system. This leads to regulation by government officials, who have their own perception of all these issues. Modeling the decision-making process of shoreline property owners, the ecological consequences of shoreline management decisions, and the perceptions of officials developing or implementing natural resource policies will discover opportunities and options for managing the combined human and natural system to desired outcomes. The goal of the project is to discover the elements of the shorescape social-ecological system that have the greatest influence on attainment of sustainable outcomes. The research describes the trajectory of Chesapeake Bay shorescapes in terms of changes in amount, distribution, and character of shoreline types. The primary drivers of these changes are rising sea levels and actions of shoreline property owners to combat erosion. An analysis of existing information on shoreline conditions, property owner characteristics and property management decisions is used to model future shoreline management choices. A series of field investigations comparatively quantify multiple ecosystem functions (habitat provision, primary production, nutrient and carbon storage) of living shorelines and natural marshes along a continuum of estuarine shorescape settings and project future shifts in function under varying management scenarios. This information is compiled in a marsh function model that can use input from the shoreline management model. Future outcomes then are forecast under scenarios with alternative sea level rise and management conditions. Surveys of government officials responsible for policy development and implementation document the operative feedbacks from the ecological consequences of property owner decisions. Synthesis of this information identifies the characteristics of shorescape socio-ecological systems that enhance or detract from their ability to achieve sustainable outcomes. Formal guidance for coastal managers and policy makers will be developed using the results of this integrative approach to sustainability in Chesapeake Bay shorescapes.",,,,,,,,,0,0,0,0,0,0,0,,,,,,1600131,,,,,,,,College of William & Mary Virginia Institute of Marine Science,College of William & Mary Virginia Institute of Marine Science,,,2023-12-08,GRANTS:14029441,,
C,"Samrat, Nahidul Hoque; Bin Ahmad, Norhafizan; Choudhury, I. A.; Taha, Zahari",,,,"Choudhury, Professor Dr. Imtiaz Ahmed/HZK-9868-2023; Ahmad, Norhafizan/B-9358-2010; CHOUDHURY, IMTIAZ AHMED/B-5346-2010","Choudhury, Professor Dr. Imtiaz Ahmed/0000-0001-7633-7492;","Musirin, I; Hamid, ZA; Rahmat, NA",,,,Prospect of Wave Energy in Malaysia,,,,,,,,2014 IEEE 8TH INTERNATIONAL POWER ENGINEERING AND OPTIMIZATION CONFERENCE (PEOCO),,,,,,,,127,132,,,,,,,,,,,Proceedings Paper,2014,2014,"In developing country like Malaysia, the demand for electricity is expected to rise with increasing urbanization and rapid industrialization. Currently energy production is mainly dependent on fossil fuel but in the near future fossil fuels will not be sustainable because of the depletion of existing reserves and their impact on the environment. Wave energy is an environmentally friendly and fastest growing renewable energy source for a sustainable electrical power generation of the future. Unlike others renewable energy resources, wave energy can produce electric power all over the year. As Malaysia has a total coastline of 4,675 kilometers so there is a great potential for utilization of wave energy in Malaysia especially along the coast and the islands. This paper presents a feasibility study of wave energy at different locations in Malaysia including the estimation of the total power available from the seas surroundings Malaysia. Furthermore, the analysis of investment, operation and maintenance cost for a wave farm is also presented.",,,,,8th IEEE International Power Engineering and Optimization Conference (PEOCO)8th IEEE International Power Engineering and Optimization Conference (PEOCO),"MAR 24-25, 2014MAR 24-25, 2014",IEEE; IEEE Malaysia Power & Energy Soc Chapter; IEEE Malaysia Sect; Univ Teknologi Mara; Ctr Elect Power Engn StudiesIEEE; IEEE Malaysia Power & Energy Soc Chapter; IEEE Malaysia Sect; Univ Teknologi Mara; Ctr Elect Power Engn Studies,MALAYSIAMALAYSIA,11,0,0,0,1,0,12,,,,,978-1-4799-2422-6,,,,,,,,,"Univ Malaya, Dept Mech Engn, Kuala Lumpur, MalaysiaUniv Malaysia Pahang, Fac Mfg Engn, Kuala Lumpur, Malaysia",,,,2015-07-02,WOS:000355404800024,,
J,,,,,,,,,"Covi, Michelle","Yusuf, Juita-Elena","Coastal SEES Collaborative Research: Sustainability in Chesapeake Bay shorescapes: climate change, management decisions, and ecological functions",,,,,,,,,,,,,,,,,,,,,,,,,,,,Awarded Grant,Sep 15 2016,2016,"This research examines the potential for achieving sustainability in coastal systems where natural resources are impacted by both climate change and human responses to climate change. Chesapeake Bay shorescapes (a shoreline zone which includes riparian, intertidal, and near-shore shallow water areas) are used as a test bed because sea level rise creates risks for shoreline property owners and shoreline marshes. Property owner perception and response to the risk varies and their choice of a shoreline protection approach (armoring, living shoreline, do nothing) has consequences for the capacity of shoreline marshes to continue to provide ecosystem services. Impacts on marsh services that include supporting fisheries and improving water quality affect the larger estuarine system, with consequences for the many users of that system. This leads to regulation by government officials, who have their own perception of all these issues. Modeling the decision-making process of shoreline property owners, the ecological consequences of shoreline management decisions, and the perceptions of officials developing or implementing natural resource policies will discover opportunities and options for managing the combined human and natural system to desired outcomes. The goal of the project is to discover the elements of the shorescape social-ecological system that have the greatest influence on attainment of sustainable outcomes. The research describes the trajectory of Chesapeake Bay shorescapes in terms of changes in amount, distribution, and character of shoreline types. The primary drivers of these changes are rising sea levels and actions of shoreline property owners to combat erosion. An analysis of existing information on shoreline conditions, property owner characteristics and property management decisions is used to model future shoreline management choices. A series of field investigations comparatively quantify multiple ecosystem functions (habitat provision, primary production, nutrient and carbon storage) of living shorelines and natural marshes along a continuum of estuarine shorescape settings and project future shifts in function under varying management scenarios. This information is compiled in a marsh function model that can use input from the shoreline management model. Future outcomes then are forecast under scenarios with alternative sea level rise and management conditions. Surveys of government officials responsible for policy development and implementation document the operative feedbacks from the ecological consequences of property owner decisions. Synthesis of this information identifies the characteristics of shorescape socio-ecological systems that enhance or detract from their ability to achieve sustainable outcomes. Formal guidance for coastal managers and policy makers will be developed using the results of this integrative approach to sustainability in Chesapeake Bay shorescapes.",,,,,,,,,0,0,0,0,0,0,0,,,,,,1600062,,,,,,,,Old Dominion University Research Foundation,Old Dominion University Research Foundation,,,2023-12-08,GRANTS:13755680,,
J,,,,,,,,,"Jones, Shana",,"Collaborative Research: Sustainability in Chesapeake Bay shorescapes: climate change, management decisions, and ecological functions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Awarded Grant,Sep 15 2016,2016,"This research examines the potential for achieving sustainability in coastal systems where natural resources are impacted by both climate change and human responses to climate change. Chesapeake Bay shorescapes (a shoreline zone which includes riparian, intertidal, and near-shore shallow water areas) are used as a test bed because sea level rise creates risks for shoreline property owners and shoreline marshes. Property owner perception and response to the risk varies and their choice of a shoreline protection approach (armoring, living shoreline, do nothing) has consequences for the capacity of shoreline marshes to continue to provide ecosystem services. Impacts on marsh services that include supporting fisheries and improving water quality affect the larger estuarine system, with consequences for the many users of that system. This leads to regulation by government officials, who have their own perception of all these issues. Modeling the decision-making process of shoreline property owners, the ecological consequences of shoreline management decisions, and the perceptions of officials developing or implementing natural resource policies will discover opportunities and options for managing the combined human and natural system to desired outcomes. The goal of the project is to discover the elements of the shorescape social-ecological system that have the greatest influence on attainment of sustainable outcomes. The research describes the trajectory of Chesapeake Bay shorescapes in terms of changes in amount, distribution, and character of shoreline types. The primary drivers of these changes are rising sea levels and actions of shoreline property owners to combat erosion. An analysis of existing information on shoreline conditions, property owner characteristics and property management decisions is used to model future shoreline management choices. A series of field investigations comparatively quantify multiple ecosystem functions (habitat provision, primary production, nutrient and carbon storage) of living shorelines and natural marshes along a continuum of estuarine shorescape settings and project future shifts in function under varying management scenarios. This information is compiled in a marsh function model that can use input from the shoreline management model. Future outcomes then are forecast under scenarios with alternative sea level rise and management conditions. Surveys of government officials responsible for policy development and implementation document the operative feedbacks from the ecological consequences of property owner decisions. Synthesis of this information identifies the characteristics of shorescape socio-ecological systems that enhance or detract from their ability to achieve sustainable outcomes. Formal guidance for coastal managers and policy makers will be developed using the results of this integrative approach to sustainability in Chesapeake Bay shorescapes.",,,,,,,,,0,0,0,0,0,0,0,,,,,,1600237,,,,,,,,University of Georgia,,,,2023-12-08,GRANTS:13569004,,
B,"Bower, Dorine Reed",,,,,,,,,,An Investigation of Biological Carbon Sequestration at the Pea Ridge National Military Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dissertation/Thesis,Jan 01 2017,2017,,,,,,,,,,0,0,0,0,0,0,0,,,,,978-0-355-51186-4,,,,,,,,,"University of Arkansas, Environmental Dynamics, Arkansas, United States",University of Arkansas,,,,PQDT:61263339,,
