Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id,
J,"Phylip-Jones, John; Fischer, Thomas B.",,,,,"Fischer, Thomas B/0000-0003-1436-1221",,,,,EIA FOR WIND FARMS IN THE UNITED KINGDOM AND GERMANY,,,,,,,,Journal of Environmental Assessment Policy and Management,,,,15,"2, Sp. Iss. SI",,,1340008,Article No.: 1340008,,,,10.1142/S1464333213400085,,,,,,,Article,JUN 2013,2013,"In this paper we establish how effectively EIA is currently utilised in the deployment of onshore and offshore wind energy in the United Kingdom (UK) and Germany. In this context, the quality of EIA documentation and the coverage of a range of key EIA aspects of 20 developments are evaluated. Furthermore, the impact of EIA on decision making is established, based on opinions of decision makers and other stakeholders. We find that whilst there are certain weaknesses, overall EIA information is central to decision making, and EIA is resulting in major project modifications. Our results differ from the findings of most previous studies which usually observed a moderate impact on decision making only.",,,,,,,,,38,0,0,0,11,1,46,,,1464-3332,1757-5605,,,,,,,,,,"Univ Liverpool, Dept Geog and Planning, Liverpool L69 3BX, Merseyside, UK",,,,2013-06-01,BCI:BCI201400742124,,
J,"Guo, Gaopeng; Song, Qiang; Zhao, Biao; Rao, Hong; Xu, Shukai; Zhu, Zhe; Liu, Wenhua",,,,,"Xu, Shukai/0000-0003-1118-1508",,,,,Series-Connected-Based Offshore Wind Farms With Full-Bridge Modular Multilevel Converter as Grid- and Generator-side Converters,,,,,,,,IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,,,,67,4,,,2798,2809,,,,10.1109/TIE.2019.2912777,,,,,,,Article,APR 2020,2020,"Series-connected-based offshore wind farms can eliminate bulky central offshore converters, transformers, and platforms. In a series-connected-based offshore wind farm, the dc voltage of the converters should be changed within a large range to control the dc-link voltage (grid side) and maximize wind power acquisition (generator side). In this paper, the full-bridge-based modular multilevel converter (FB-MMC) is proposed as grid- and generator-side converters. The dc voltage of the FB-MMC can vary in a large range because the full-bridge submodule (FBSM) is used. The control method of the FB-MMC in a series-connected-based offshore wind farm is different from those of traditional ones. The dc current control and capacitor voltage balance control are proposed in this paper, with which the FB-MMC can operate normally in the series-connected offshore wind farm. Moreover, the capacitor ripple voltage in the generator-side FB-MMC is studied. The result shows that the capacitor in the FBSM can be designed in rated power and frequency, and it will be feasible when the power and frequency decrease. Simulation and experiment results verify the feasibility of the proposed configuration and the corresponding control algorithm.",,,,,,,,,48,6,0,0,1,0,55,,,0278-0046,1557-9948,,,,,,,,,,"Tsinghua Univ, Dept Elect Engn, Beijing 100084, Peoples R ChinaChina Southern Power Grid Co Ltd, Elect Power Res Inst, Guangzhou 510080, Peoples R China",,,,2020-01-29,WOS:000507307000029,,
J,"Revenga, S; Fernández, F; González, JL; Santaella, E",,,,,,"Jensen, AC; Collins, KJ; Lockwood, APM",,,,Artificial reefs in Spain:: The regulatory framework,,,,,,,,ARTIFICIAL REEFS IN EUROPEAN SEAS,,,,,,,,185,194,,,,,,,,,,,Article,2000,2000,,,,,,,,,,9,0,0,0,8,1,10,,,,,,,,,,,,,,"Minist Agr Pesca & Alimentac, Secretaria Gen Pesca Maritima, Madrid 28006, Spain",Minist Agr Pesca & Alimentac,,,2000-01-01,CCC:000089326200012,,
C,"Menendez, M.; Tomas, A.; Camus, P.; Garcia-Diez, M.; Fita, L.; Fernandez, J.; Mendez, F. J.; Losada, I. J.",,,IEEE,"Borrell, Lluís Fita/F-8749-2011; Fernández, Jesús/F-5189-2011; Tomás, Antonio/F-5519-2017; Camus, Paula/K-9153-2014; Losada, Inigo/F-9001-2012; Garcia Diez, Markel/N-5917-2014; Menendez, Melisa/L-4600-2014","Fernández, Jesús/0000-0002-3483-0008; Tomás, Antonio/0000-0001-6376-0638; Camus, Paula/0000-0002-8957-307X; Losada, Inigo/0000-0002-9651-9709; Garcia Diez, Markel/0000-0002-4760-0527; Mendez, Fernando/0000-0002-5005-1100; Menendez, Melisa/0000-0002-5168-257X; Fita Borrell, Lluis/0000-0002-6046-4806",,,,,A methodology to evaluate regional-scale offshore wind energy resources,,,,,,,,2011 IEEE - OCEANS SPAIN,,OCEANS-IEEE,,,,,,,,,,,,,,,,,,Proceedings Paper,2011,2011,"The economic viability of offshore wind farms depends on the favorable wind conditions. It is, however, a challenge to study winds in the marine atmospheric environment. A common problem is the data collection since the wind dataset requires enough spatial and temporal resolution. Numerical hindcast (reanalysis) constitutes an alternative to disperse instrumental observations although two considerations should be studied in the reanalysis for regional purposes: the domain and the spatial resolution and a validation-calibration procedure using instrumental data. Accordingly, the wind resource process can be described by the following cascade activities: the coarse spatial wind fields from global meteorological experiments; the regional winds from a dynamic downscaling coupled to the global reanalysis fields; the validation and calibration procedures by using instrumental observations; and, finally, the characterization of winds for evaluation of the wind resource. This work proposes a methodology to study wind energy resources in a regional offshore area and shows the application along the offshore Spanish coast.",,,,,IEEE OCEANS ConferenceIEEE OCEANS Conference,"JUN 06-09, 2011JUN 06-09, 2011",IEEEIEEE,"Santander, SPAINSantander, SPAIN",0,0,0,0,0,0,0,,,0197-7385,,*****************,,,,,,,,,"Univ Cantabria, Environm Hydraul Inst IH Cantabria, Avda Castros S-N, E-39005 Santander, SpainUniv Cantabria, Santander Meteorol Grp, E-39005 Santander, Spain",,,,2012-03-21,WOS:000299429000204,,
J,"Buck, BH; Buchholz, CM",,,,"Buck, Bela H./B-8772-2012; Langhamer, Olivia/J-3425-2012","Buck, Bela H./0000-0001-7491-3273; Buchholz, Cornelia/0000-0002-5055-1586",,,,,The offshore-ring: A new system design for the open ocean aquaculture of macroalgae,,,,,,,,JOURNAL OF APPLIED PHYCOLOGY,,,,16,5,,,355,368,,,,10.1023/B:JAPH.0000047947.96231.ea,,,,,,,Article,OCT 2004,2004,"Mass culture of benthic macroalgae under rough offshore conditions in the North Sea requires rigid culture support systems that cannot only withstand rough weather conditions but can also be effectively handled while at the same time retain the cultured species. Various carrier constructions and different mooring systems were tested. Laminaria saccharina grew on all of these carriers with initially high ( up to 14.5% per day) and later decreasing length increments. Longlines, ladder and grid systems had certain disadvantages and these are discussed. The study results led to a new ring carrier ( patent pending), first used in 1994/1995, which was gradually improved until 2002. This system now emerges as being superior, since it resists not only rough weather conditions ( 2 m s(-1) current velocity, 6 m wave height) but also permits ease of handling when compared to other constructions. The ring allows various operational modes and can be equipped with culture lines that can be collected offshore or transported to shore facilities for harvesting. The modular nature of the tested ring system lends itself for future use in integrated aquaculture systems located in or attached to offshore wind farms.",,,,,,,,,118,4,1,0,77,0,134,,,0921-8971,1573-5176,,,,,,,,,,"Alfred Wegener Inst Polar & Marine Res, D-27570 Bremerhaven, GermanyAlfred Wegener Inst Polar & Marine Res, Biol Inst Helgoland, D-27483 Helgoland, Germany",,,,2004-10-01,WOS:000225042300003,,
J,"Ramos, Jorge; Lino, Pedro G.; Himes-Cornell, Amber; Santos, Miguel N.",,,,"Ramos, Jorge/S-5498-2016; Lino, Pedro/B-6065-2008; Santos, Miguel Neves/IUO-7860-2023","Ramos, Jorge/0000-0002-5115-7919; Lino, Pedro/0000-0002-0214-6172; Himes-Cornell, Amber/0000-0003-3695-2241",,,,,Local fishermen's perceptions of the usefulness of artificial reef ecosystem services in Portugal,,,,,,,,PEERJ,,,,6,,,,,,e6206,,,10.7717/peerj.6206,,,,,,,Article,JAN 11 2019,2019,"Proponents of artificial reef (AR) deployment are often motivated by the usefulness of such structures. The usefulness of ARs is related to their capability of providing ecosystem services/additional functions. We present two distinct Portuguese AR case studies: (1) The Nazare reef off the central coast of Portugal and (2) the Oura reef off the Algarve coast. Semi-structured interviews were conducted with local fishermen in the fishing towns of Nazare and Quarteira pre-and post-AR deployment. The main focus of the interviews was to understand fishermen's perception of AR usefulness (or lack thereof) in terms of nine ecosystem services/additional functions potentially provided by the ARs. We tested the null hypothesis that ARs do not provide additional ecosystem services/additional functions. When queried pre-AR deployment, fishermen indicated that ARs are most likely to provide three ecosystem services: habitat and refuge, biodiversity preservation and food production. Fishermen had similar perceptions post-deployment. For the Nazare reef, fishermen tended to have a positive or neutral perception of ecosystem services/additional functions being provided by ARs. For the Oura reef, fishermen tended to have a mostly neutral perception of AR ecosystem services; however, there were also some positive and other negative perceptions. It was difficult for stakeholders to conceptualize some of the ecosystem services/additional functions provided by ARs prior to actively using them. As a result, some stakeholders changed their perception of the ecosystem services/additional functions after using the structures. These results indicate that stakeholders likely need to perceive ARs as useful in order for them to provide their support for AR installation. Likewise, their support is often needed to justify the use of public funds to install ARs, therefore making it imperative for resource managers to undertake similar interviews with fishermen when considering the use of ARs in other areas.",,,,,,,,,11,0,0,0,3,0,12,,,2167-8359,,,,,,,,,,,"IP, IPMA Portuguese Inst Ocean & Atmosphere, Lisbon, PortugalInst Politecn Leiria, MARE Marine & Environm Sci Ctr, ESTM, Peniche, PortugalUniv Algarve, CinTurs CIEO Res Ctr Spatial & Org Dynam, Faro, PortugalIP, IPMA Portuguese Inst Ocean & Atmosphere, Olhao, PortugalUniv Brest, Ifremer, CNRS, UMR 6308,AMURE,IUEM, Plouzane, FranceFood & Agr Org United Nat FAO, Fisheries Policy Econ & Inst Branch, Fisheries & Aquaculture Policy & Resources Div, Rome, ItalyICCAT, Madrid, Spain",ICCAT,,,2019-01-25,WOS:000455528100002,30647998,
J,"Broadbent, Heather A.; Grasty, Sarah E.; Hardy, Robert F.; Lamont, Margaret M.; Hart, Kristen M.; Lembke, Chad; Brizzolara, Jennifer L.; Murawski, Steven",,,,"Hardy, Robert/I-3102-2019","Hardy, Robert/0000-0002-3178-2397; Murawski, Steven/0000-0001-7002-4356; Grasty, Sarah/0009-0003-3255-8025",,,,,West Florida Shelf pipeline serves as sea turtle benthic habitat based on in situ towed camera observations,,,,,,,,AQUATIC BIOLOGY,,,,29,,,,17,31,,,,10.3354/ab00722,,,,,,,Article,2020,2020,"The use of marine offshore benthic habitats by sea turtles is poorly characterized due to the difficulty of obtaining in situ data. Understanding benthic habitat use that is important to the species' reproduction, foraging, and migrations is critical for guiding management decisions. A towed camera-based assessment survey system (C-BASS) equipped with environmental sensors was used to characterize and assess benthic habitats on the West Florida Shelf (WFS) from 2014 to 2018. During these cruises, sea turtles were opportunistically observed during the surveys, and critical in situ data such as spatiotemporal information, species identification, habitat use, behavior, and environmental data were collected and evaluated. In total, 79 sea turtles were observed during 97 transects of approximately 2700 km of seafloor, which was recorded on 380 h of video. Several sea turtle species were spotted within the WFS, including loggerhead Caretta caretta, Kemp's ridley Lepidochelys kempii, and green turtles Chelonia mydas. These opportunistic sightings revealed an area of high use on the WFS, an anthropogenic structure known as the Gulf-stream natural gas pipeline (GSPL). C-BASS survey results suggest that 2 sea turtle species (C. caretta and L. kempii) utilize this artificial structure primarily as a resting area. We emphasize the importance of combining habitat mapping techniques (towed underwater video and multibeam bathymetry/backscatter) with tracking technology to better understand the fine-scale habitat use of sea turtles.",,,,,,,,,5,0,0,0,4,0,6,,,1864-7790,1864-7782,,,,,,,,,,"Univ S Florida, Coll Marine Sci, St Petersburg, FL 33701 USAFlorida Fish & Wildlife Conservat Commiss, Fish & Wildlife Res Inst, St Petersburg, FL 33701 USAUS Geol Survey, Wetland & Aquat Res Ctr, Gainesville, FL 32653 USAUS Geol Survey, Wetland & Aquat Res Ctr, Davie, FL 33314 USA",,,,2020-06-15,WOS:000537135500002,,
J,"Koeck, Barbara; Alos, Josep; Caro, Anthony; Neveu, Reda; Crec'hriou, Romain; Saragoni, Gilles; Lenfant, Philippe",,,,"Koeck, Barbara/D-5174-2013; Lenfant, Philippe/D-3908-2009","Koeck, Barbara/0000-0001-7142-364X; Alos, Josep/0000-0003-4385-9539",,,,,Contrasting Fish Behavior in Artificial Seascapes with Implications for Resources Conservation,,,,,,,,PLOS ONE,,,,8,7,,,,,e69303,,,10.1371/journal.pone.0069303,,,,,,,Article,JUL 30 2013,2013,"Artificial reefs are used by many fisheries managers as a tool to mitigate the impact of fisheries on coastal fish communities by providing new habitat for many exploited fish species. However, the comparison between the behavior of wild fish inhabiting either natural or artificial habitats has received less attention. Thus the spatio-temporal patterns of fish that establish their home range in one habitat or the other and their consequences of intra-population differentiation on life-history remain largely unexplored. We hypothesize that individuals with a preferred habitat (i.e. natural vs. artificial) can behave differently in terms of habitat use, with important consequences on population dynamics (e. g. life-history, mortality, and reproductive success). Therefore, using biotelemetry, 98 white seabream (Diplodus sargus) inhabiting either artificial or natural habitats were tagged and their behavior was monitored for up to eight months. Most white seabreams were highly resident either on natural or artificial reefs, with a preference for the shallow artificial reef subsets. Connectivity between artificial and natural reefs was limited for resident individuals due to great inter-habitat distances. The temporal behavioral patterns of white seabreams differed between artificial and natural reefs. Artificial-reef resident fish had a predominantly nocturnal diel pattern, whereas natural-reef resident fish showed a diurnal diel pattern. Differences in diel behavioral patterns of white seabream inhabiting artificial and natural reefs could be the expression of realized individual specialization resulting from differences in habitat configuration and resource availability between these two habitats. Artificial reefs have the potential to modify not only seascape connectivity but also the individual behavioral patterns of fishes. Future management plans of coastal areas and fisheries resources, including artificial reef implementation, should therefore consider the potential effect of habitat modification on fish behavior, which could have key implications on fish dynamics.",,,,,,,,,37,1,0,0,35,0,43,,,1932-6203,,,,,,,,,,,"Univ Perpignan, Ctr Format & Rech Environn Mediterraneens, F-66025 Perpignan, FranceCNRS, Ctr Format & Rech Environn Mediterraneens, Perpignan, FranceInst Mediterraneo Estudios Avanzados, IMEDEA CSIC UIB, Esporles, Illes Balears, Spain",,,,2013-09-18,WOS:000323114200033,23935978,
J,"Schotanus, Jildou; Capelle, Jacob J.; Paree, Edwin; Fivash, Gregory S.; van de Koppel, Johan; Bouma, Tjeerd J.",,,,,", Jacob J. Capelle/0000-0002-0958-4263; schotanus, jildou/0000-0003-0665-6521",,,,,Restoring mussel beds in highly dynamic environments by lowering environmental stressors,,,,,,,,RESTORATION ECOLOGY,,,,28,5,,,1124,1134,,,,10.1111/rec.13168,,,,,JUN 2020,,Article; Early Access,,2020,"Restoration of coastal ecosystem engineers that trap sediment and dampen waves has proven to be difficult, especially in the wave-exposed and eroding areas where they are needed the most. Environmental stressors, such as hydrodynamic stress and predation, can only be overcome if transplanted organisms are able to establish self-facilitating feedbacks. We investigate if the artificial lowering of multiple environmental stressors can be used to give transplanted juveniles the opportunity to form a self-sustainable system and thereby increase their long-term survival on wave-exposed and eroding shores. We designed a large field experiment using juvenile mussels (Mytilus edulis) as model species on a wave-exposed tidal flat in the Oosterschelde estuary (the Netherlands). We tested if the environmental stress caused by a high predation pressure and wave-driven dislodgement could be reduced by a combination of artificial structures such as fences (to exclude predatory crabs), attachment substrates (such as coir-net or oyster shells), and breakwaters. Despite a low overall mussel survival (29%), we found that under strong hydrodynamic conditions, experimental fences and attachment substrates increased the retention of transplanted mussel seed. However, modification of local hydrodynamic conditions using breakwaters did not improve mussel coverage preservation. Overall, this study highlights the potential of using techniques that lower multiple environmental stressors to create a window of opportunity for establishment in highly dynamic ecosystems.",,,,,,,,,30,0,0,0,23,0,30,,,1061-2971,1526-100X,,,,,,,,,,"HZ Univ Appl Sci, NL-4380 AJ Vlissingen, NetherlandsWageningen Marine Res, NL-4400 AB Yerseke, NetherlandsRijkswaterstaat, NL-4335 JA Middelburg, NetherlandsNIOZ Royal Netherlands Inst Sea Res, Dept Estuarine & Delta Syst, 4401 Northwest Terr, Yerseke, NetherlandsUniv Utrecht, 4401 Northwest Terr, Yerseke, Netherlands",HZ Univ Appl SciRijkswaterstaat,,,2020-06-02,WOS:000536921200001,,
J,"Sherman, R. L.; Gilliam, D. S.; Spieler, R. E.",,,,,,,,,,Depth associated spatial variation in fish recruitment on small artificial reefs,,,,,,,,American Zoologist,,,,37,5,,,37A,37A,,,,,,,,,,,Meeting,1997,1997,,,,,,Annual Meeting of the Society for Integrative and Comparative BiologyAnnual Meeting of the Society for Integrative and Comparative Biology,"January 3-7, 1998January 3-7, 1998",Society for Integrative and Comparative BiologySociety for Integrative and Comparative Biology,"Boston, Massachusetts, USABoston, Massachusetts, USA",0,0,0,,0,0,0,,,0003-1569,,,,,,,,,,,"Nova Southeastern Univ. Oceanographic Cent., Dania, FL, USA",,,,1997-01-01,BCI:BCI199800147411,,
B,"Balgos, M.C.",,,,,,"Lessios, H.A.; Macintyre, Ian G.",,,,Artificial reefs in the Philippines: a policy analysis.,,,,,,,,"Proceedings of the eighth international coral reef symposium, Panama, June 24-29, 1996.",,,,,,,,1987,1990,,,,,,,,,,,Book chapter; Meeting paper,1997,1997,,,,,,,,,,0,0,0,0,0,0,0,,,,,0-935868-90-9,,,,,,,,,"International Center for Living Aquatic Resources Management, MCPO Box 2631, 0718 Makati City, Philippines",,,,1997-01-01,ZOOREC:ZOOR13500050481,,
J,"Jackson, A. C.; McIlvenny, J.",,,,"Jackson, Angus/HZK-7120-2023","Mcilvenny, Jason/0000-0002-5342-7003",,,,,Coastal squeeze on rocky shores in northern Scotland and some possible ecological impacts,,,,,,,,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,,,,400,1-2,SI,,314,321,,,,10.1016/j.jembe.2011.02.012,,,,,,,Article,APR 30 2011,2011,"Britain's long and varied coast supports numerous habitats and diverse assemblages of species. These provide vital ecosystem services in addition to economic and amenity value. Alterations to our coastlines associated with rising sea levels will have major implications for humans, wildlife and habitats. We need to predict how our coastline will evolve with climatic change and understand what the environmental and ecological consequences of change to our coasts will be. Much effort is devoted to modelling and predicting changes to inundation or erosion of sedimentary shores, which are already increasing in steepness and decreasing in area ('coastal squeeze') in response to rising sea levels, increasing prevalence of artificial structures and rising and stormier seas. In contrast, virtually no attention has been given to hard rocky coasts that, where the back of the shore is steep, will also show coastal squeeze with rising sea levels. Rock platforms backed by cliffs constitute about 80% of oceanic coastlines globally and in Britain, 42% of the coastline is hard rock, with many areas having cliffs behind the shore. Some of these have shallowly sloping rock above the intertidal zone before the cliff starts, but many others have cliffs close to high water. Predicted increases in relative sea level by 2100 range between 0.30 and 1.90 m. Thus, topographic changes to hard shorelines are unlikely to be trivial, even over this timescale. To understand some potential changes to our coastlines, we estimated present-day extents and slopes of the intertidal zone on hard rocky shores from existing topographical data. Slopes of intertidal area were calculated at fine spatial resolution using a digital elevation model. Actual intertidal extent was calculated from slope, size and numbers of cells in a raster image between high and low tide levels. Tidal levels were then elevated according to two predictions of sea-level rise, allowing calculation of future areas and slopes of the shore. With a rise in sea level of 0.30 m, intertidal extents of three areas of rocky shore in Scotland, each 10s of kms long, will decrease by 10-27%, mean slopes will increase by 0-3 degrees and areas of sloping shoreline >= 45 degrees will increase minimally. With greater rises (1.90 m), areas will decrease by 26-50%, slopes will increase by 1-3 degrees and areas of sloping shoreline >= 45 degrees will at least double in extent. Changes in the physical characteristics of shorelines can influence availability of habitats, with possible impacts on abundance, composition and diversity of assemblages and on behaviour of intertidal organisms. Using examples from the literature about how important intertidal organisms respond to physical conditions, we describe a variety of possible consequences for intertidal ecology. (C) 2011 Elsevier B.V. All rights reserved.",,,,,,,,,62,0,0,0,41,0,68,,,0022-0981,1879-1697,,,,,,,,,,"Univ Highlands and Islands, N Highland Coll, Environm Res Inst, Thurso KW14 7JD, Caithness, Scotland",,,,2011-04-30,WOS:000291143900031,,
C,"Cross, Tiffanie A.; Sauls, Beverly; Germeroth, Rachel; Mille, Keith",,,,,,"Bortone, SA",,,,Methods to Quantify Recreational Angling Effort on Artificial Reefs off Florida's Gulf of Mexico Coast,,,,,,,,MARINE ARTIFICIAL REEF RESEARCH AND DEVELOPMENT: INTEGRATING FISHERIES MANAGEMENT OBJECTIVES,,American Fisheries Society Symposium,,86,,,,265,277,,,,,,,,,,,Proceedings Paper,2018,2018,"Florida boasts an abundance of natural and artificial reefs that support a large and diverse recreational fishery off the Gulf of Mexico coast. Recent efforts to mitigate the effects of the Deepwater Horkon oil spill have increased the number of artificial reefs deployed off Florida's Gulf Coast. Fisheries-dependent data are needed to assess whether artificial reef programs are meeting intended objectives and to understand changes in recreational angler behavior, which may influence catch per unit effort and biomass of landed fish. The objective of this study was to quantify the use of artificial reefs by recreational anglers targeting reef fishes in the Gulf of Mexico off the west coast of Florida. We utilized an existing survey designed to monitor recreational fishing effort by anglers that target reef fishes from private boats. Over a 20-month period, an estimated total of 776,026 (SD +/- 27,540) angler trips targeted reef fishes off the Gulf Coast of Florida, of which 46% utilized artificial reefs. Approximately two-thirds of all reef angling trips took place nearshore in state-managed waters, and 70% of trips that utilized artificial reefs occurred in this area. Regionally, the highest proportion of angler trips targeting reef-associated species on artificial reefs took place in the panhandle of Florida, where Red Snapper Lutjanus campechanus are most abundant. Seasonally, state and federal fishing regulations also had an apparent influence on fishing effort and artificial reef use by recreational anglers. The method of assessment we present here could be useful for monitoring future trends in recreational fishing effort with respect to artificial reefs.",,,,,Symposium on Marine Artificial Reef Research and Development: Integrating Fisheries Management ObjectivesSymposium on Marine Artificial Reef Research and Development: Integrating Fisheries Management Objectives,"AUG 22-23, 2017AUG 22-23, 2017",,"Tampa, FLTampa, FL",4,0,0,0,3,0,4,,,0892-2284,,978-1-934874-51-6,,,,,,,,,"Florida Fish & Wildlife Conservat Commiss, Fish & Wildlife Res Inst, 100 Eighth Ave SE, St Petersburg, FL 33701 USAFlorida Fish & Wildlife Conservat Commiss, Div Marine Fisheries Management, 620 South Meridian St,Box 4B2, Tallahassee, FL 32399 USA",,,,2019-02-13,WOS:000456750700016,,
J,"Jackson, A. C.; Chapman, M. G.; Underwood, A. J.",,,,"Jackson, Angus/B-3016-2008; Jackson, Angus/HZK-7120-2023; Chapman, Maura G/B-2287-2008",,,,,,Ecological interactions in the provision of habitat by urban development: whelks and engineering by oysters on artificial seawalls,,,,,,,,AUSTRAL ECOLOGY,,,,33,3,,,307,316,,,,10.1111/j.1442-9993.2007.01818.x,,,,,,,Article,MAY 2008,2008,"Increases in human population cause increased urbanization of most habitats, including the shoreline. This has many consequences for coastal environments, in particular the trend for artificial structures, such as seawalls, to replace natural habitats. Seawalls and natural shores support many of the common intertidal species, but others important on rocky shores are absent from or rare on many seawalls. The whelk Morula marginalba Blainville is an abundant and important predator on rocky shores of south-eastern Australia, but is infrequently recorded on artificial substrata. In Sydney Harbour, where the Sydney rock oyster (Saccostrea glomerata Gould) was locally abundant, densities of M. marginalba on some seawalls appeared to be similar to those on rocky shores and to be larger than where there were few oysters. We sampled densities and sizes of whelks in four habitats, predicting and corroborating that: (i) on seawalls with many oysters, there would be more whelks than on seawalls with few oysters; (ii) where there are many oysters, densities of whelks would be similar on seawalls and rocky shores; and (iii) whelks would be larger where oysters were abundant. Growth and survival of whelks were measured to test hypotheses from the observed differences in size and density. Survival was greater in habitats with many oysters, which could explain differences in density, but size-specific differences in survival could not explain differences in size among habitats. On seawalls but not on rocky shores, slower growth could explain the smaller size of whelks where there were few oysters. Seawalls provide important habitat for M. marginalba, but only via their indirect effects, mediated by oysters. These interactions cannot be predicted from those on natural rocky shores. Predicting how developed areas provide suitable habitat, either in management of conservation or in assessments of potential impacts clearly depends on understanding the roles of biogenic habitats.",,,,,,,,,42,0,0,0,39,0,44,,,1442-9985,1442-9993,,,,,,,,,,"Univ Sydney, Ctr Res Ecol Impacts Coastal Cities, Marine Ecol Labs, Sydney, NSW 2006, Australia",,,,2008-05-01,WOS:000254926300008,,
J,"Lan, CH; Hsui, CY",,,,,,,,,,Insight from complexity. A new approach to designing the deployment of artificial reef communities,,,,,,,,BULLETIN OF MARINE SCIENCE,,,,78,1,,,21,28,,,,,,,,,,,Article; Proceedings Paper,JAN 2006,2006,"We applied perspectives on landscape ecology to propose a spatially explicit model, termed the DARCs (deployment of artificial reef communities) model, to address problems associated with configuring artificial reefs. The deployment of most artificial reefs involves configurations based on engineers' judgments, and the spatial and financial constraints of the system. These designs are often merely plausible and not necessarily optimal. The DARCs model tries to integrate ecological and engineering aspects to replace subjective deployment. The core of this model is based on the ecological concept that species diversity and biomass will increase where habitat system complexity is higher. Here, we apply the fractal dimension to assess the habitat system complexity. We present a solving algorithm for achieving the maximal fractal dimension under a fixed budget. Moreover, we apply the proposed model to a case stud), by considering the dispersal dynamics for a specific conservation policy. The results not only provide referenced guidelines for ecological engineers in deploying artificial reef programs, but also allow ecologists to explore some of the consequences of the geometrical configuration of environmental variability for species richness in future studies.",,,,,8th International Conference on Artificial Reefs and Artificial Habitats8th International Conference on Artificial Reefs and Artificial Habitats,20052005,,"Biloxi, MSBiloxi, MS",5,0,0,0,4,1,7,,,0007-4977,1553-6955,,,,,,,,,,"Nanhua Univ, Grad Inst Management Sci, Chiayi 622, Taiwan",,,,2006-01-01,WOS:000235074300003,,
J,"Karloseva, Aljona; Nommann, Sulev; Nommann, Tea; Urbel-Piirsalu, Evelin; Budzinski, Wiktor; Czajkowski, Mikolaj; Hanley, Nick",,,,"Czajkowski, Mikołaj/K-2292-2012; Hanley, Nick/C-1759-2012; Budziński, Wiktor/ABA-3433-2020","Czajkowski, Mikołaj/0000-0001-5118-2308; Budziński, Wiktor/0000-0001-9866-4267; Hanley, Nick/0000-0002-1362-3499",,,,,Marine trade-offs: Comparing the benefits of off-shore wind farms and marine protected areas,,,,,,,,ENERGY ECONOMICS,,,,55,,,,127,134,,,,10.1016/j.eneco.2015.12.022,,,,,,,Article,MAR 2016,2016,"The drive to increase renewable electricity production in many parts of Europe has led to an increasing concentration of new wind energy sites at sea. This results in a range of environmental impacts which should be taken into account in a benefit-cost analysis of such proposals. In this paper, we use choice modeling to investigate the relative gains and losses from siting new windfarms off the coast of Estonia, relative to the option of creating a new marine protected area. We find that, while respondents are generally opposed to converting marine shoals to conventional wind farms and prefer the establishment of marine protected areas instead, benefits from constructing 'environmentally-friendly' wind farms - an alternative program which is also considered by the government - are not statistically different with respect to consumers' welfare to those associated with creating a new marine protected area. Methodologically, the paper makes a contribution by showing the ability of the latent class mixed logit model to represent both within - and between-class preference heterogeneity, and thus its power to provide a more sophisticated representation of preference heterogeneity than stand-alone latent class or mixed logit approaches. The paper also presents the first use of the latent class mixed logit model in willingness-to-pay space for environmental goods. (C) 2016 Elsevier B.V. All rights reserved.",,,,,,,,,26,0,0,0,4,0,26,,,0140-9883,1873-6181,,,,,,,,,,"Stockholm Environm Inst, Tallinn Ctr, Tallinn, EstoniaUniv Warsaw, Dept Econ, PL-00325 Warsaw, PolandUniv St Andrews, Sch Geog & Sustainable Dev, St Andrews KY16 9AJ, Fife, Scotland",Stockholm Environm Inst,,,2016-05-25,WOS:000375358100012,,
