Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id,
J,"Kaiser, M. J.",,,,,,,,,,Economic limit of offshore structures in the Gulf of Mexico - Descriptive statistics,,,,,,,,ENERGY SOURCES PART B-ECONOMICS PLANNING AND POLICY,,,,3,2,,,203,214,,,,10.1080/15567240601057198,,,,,,,Article,2008,2008,"When the operating costs of a structure exceed the gross revenues of production, the structure is no longer considered an asset and is said to have achieved its economic limit. The economic limit of a structure is unique to the field and the economic conditions at the time of operation, and depends upon unobservable characteristics such as the strategic objectives of the operator. The purpose of this article is to estimate the economic limit of offshore structures in the Outer Continental Shelf of the Gulf of Mexico using publicly available data derived from structures that have been removed from service. Production and gross revenue threshold levels are determined through an empirical assessment of over 1,700 structures decommissioned over the past two decades. Descriptive statistics are presented for the economic limit based on structure type, water depth, and a lease categorization that incorporates the defining characteristics of the regulatory requirements.",,,,,,,,,4,0,0,0,0,0,4,,,1556-7249,1556-7257,,,,,,,,,,"Louisiana State Univ, Ctr Energy Studies, Baton Rouge, LA 70803 USA",,,,2008-01-01,WOS:000254297400010,,
J,"Sorensen, P. A.; Kiil, S.; Dam-Johansen, K.; Weinell, C. E.",,,,"DIDELON, Ismaël/E-3980-2012; Kiil, Søren/HQZ-3414-2023; Erik Weinell, Claus/Q-5922-2018","Dam-Johansen, Kim/0000-0003-1658-6176; Kiil, Soren/0000-0002-9013-6870; Erik Weinell, Claus/0000-0001-7178-4808",,,,,Anticorrosive coatings: a review,,,,,,,,JOURNAL OF COATINGS TECHNOLOGY AND RESEARCH,,,,6,2,,,135,176,,,,10.1007/s11998-008-9144-2,,,,,,,Review,JUN 2009,2009,"The main objective of this review is to describe some of the important topics related to the use of marine and protective coatings for anticorrosive purposes. In this context, protective refers to coatings for containers, offshore constructions, wind turbines, storage tanks, bridges, rail cars, and petrochemical plants while marine refers to coatings for ballast tanks, cargo holds and cargo tanks, decks, and engine rooms on ships. The review aims at providing a thorough picture of state-of-the-art in anticorrosive coatings systems. International and national legislation aiming at reducing the emission of volatile organic compounds (VOCs) have caused significant changes in the anticorrosive coating industry. The requirement for new VOC-compliant coating technologies means that coating manufacturers can no longer rely on the extensive track record of their time-served products to convince consumers of their suitability for use. An important aspect in the development of new VOC-compliant, high-performance anticorrosive coating systems is a thorough knowledge of the components in anticorrosive coatings, their interactions, their advantages and limitations, as well as a detailed knowledge on the failure modes of anticorrosive coatings. This review, which mainly deals with European experience and practice, includes a description of the different environments an anticorrosive coating system may encounter during service. In addition, examples of test methods and standards for determination of the performance and durability of anticorrosive coatings have been included. The different types of anticorrosive coatings are presented, and the most widely applied generic types of binders and pigments in anticorrosive coatings are listed and described. Furthermore, the protective mechanisms of barrier, sacrificial, and inhibitive coatings are outlined. In the past decades, several alternatives to organic solvent-borne coatings have reached the commercial market. This review also presents some of these technologies and discusses some of their advantages and limitations. Finally, some of the mechanisms leading to degradation and failure of organic coating systems are described, and the reported types of adhesion loss are discussed.",,,,,,,,,636,31,0,0,19,2,717,,,1547-0091,1935-3804,,,,,,,,,,"Tech Univ Denmark, Dept Chem & Biochem Engn, DK-2800 Lyngby, DenmarkHempel AS, DK-2800 Lyngby, Denmark",Hempel AS,,,2009-06-01,WOS:000264843600001,,
S,"Hughes, DJ; Cook, EJ; Sayer, MDJ",,,,"Sayer, Martin DJ/L-9446-2019; Langhamer, Olivia/J-3425-2012","Sayer, Martin/0000-0003-1949-0081; Cottier-Cook, Elizabeth/0000-0002-1466-6802","Gibson, RN; Atkinson, RJA; Gordon, JDM",,,,Biofiltration and biofouling on artificial structures in Europe: The potential for mitigating organic impacts,,,,,,,,"OCEANOGRAPHY AND MARINE BIOLOGY - AN ANNUAL REVIEW, VOL. 43",,Oceanography and Marine Biology,,43,,,,123,172,,,,,10.1201/9781420037449,,,,,,Article; Book Chapter,2005,2005,"Man-made structures deployed either deliberately or accidentally into the sea are subject to levels of biofouling. The resultant communities are usually dominated by sessile marine invertebrates that tend to utilize suspension-feeding for nutritional gain from the water column. Not all suspension-feeders are filtration-feeders but in general terms a large suspension-feeding community will provide varying scales of water filtration. The potential for utilizing some form of in-water biofiltration in association with localised organic enrichment has long been suggested but with few quantitative estimates of probable efficacy. The major taxa that are likely to be relevant to the process of biofiltration are discussed in relation to the functional classification of suspension-feeders. In order to generate estimates of biofiltration potential, activity rates of the major functional and taxonomic groups of suspension-feeders are derived through a review of the general mode of suspension-feeding, the predominant food sources with the size range of particles retained and individual suspension-feeding rates that are scaled up to the population level. However, any naturally occurring fouling community will consist of a number of species and so estimates of multispecies suspension-feeding, interspecific interactions, rates of biodeposition and nutrient release are derived. The rates and densities of biofouling are dependent of the abiotic and biotic characteristics of the receiving environment and the types of materials used in the provided substrate. The factors affecting biofouling are discussed in relation to existing examples of artificial structures found in European waters or waters of relevance to Europe. In-water outputs from finfish mariculture provide examples of localised point sources of organic enrichment that could benefit from the associated deployments of biological filters. Using estimates of filtration clearance rates combined with the major taxa thought most likely to dominate any filtering community, probable scales of biofiltration required in order to influence the levels of mariculture discharges are calculated. Although, in theory, biofilters in open system finfish mariculture may reduce the levels of organic impact, the scale of intervention required to make a significant effect would probably exceed any form of economic viability.",,,,,,,,,27,0,0,0,20,0,27,,,0078-3218,,0-8493-3597-3,,,,,,,,,"Scottish Assoc Marine Sci, Dunstaffnage Marine Res Lab, Oban PA37 1QA, Argyll, Scotland",,,,2005-01-01,WOS:000232951200004,,
J,"Wu, Yanling",,,,"Wu, Yan Ling/ABH-9367-2020; Wu, Yanling/D-6530-2012","Wu, Yan Ling/0000-0002-2089-3550;",,,,,Numerical tools to predict the environmental loads for offshore structures under extreme weather conditions,,,,,,,,MODERN PHYSICS LETTERS B,,,,32,12-13,SI,,,,1840039,,,10.1142/S0217984918400390,,,,,,,Article; Proceedings Paper,MAY 10 2018,2018,"In this paper, the extreme waves were generated using the open source computational fluid dynamic (CFD) tools - OpenFOAM and Waves2FOAM - using linear and nonlinear NewWave input. They were used to conduct the numerical simulation of the wave impact process. Numerical tools based on first-order (with and without stretching) and second-order NewWave are investigated. The simulation to predict force loading for the offshore platform under the extreme weather condition is implemented and compared.",,,,,7th International Symposium on Physics of Fluids (ISPF)7th International Symposium on Physics of Fluids (ISPF),"JUN 12-15, 2017JUN 12-15, 2017",Peking University; Nanjing Univ Aeronaut & Astronaut; Amer Inst PhysPeking University; Nanjing Univ Aeronaut & Astronaut; Amer Inst Phys,"Guiyang, PEOPLES R CHINAGuiyang, PEOPLES R CHINA",0,0,0,0,0,0,0,,,0217-9849,1793-6640,,,,,,,,,,"Univ Sci & Technol China, Dept Modern Mech, Hefei 230027, Anhui, Peoples R China",,,,2018-05-30,WOS:000432386900040,,
J,"Kim, Woo Tae; Jang, Insung; Hwan, Ko， Jin; Shin, Changjoo; KWON, OSOON; Lee, Seunghyun",,,,,,,,,,Analysis on the efficiency of underwater SPT module and stability for seabed type geotechnical investigation equipment,,,무인 착저식 지반조사 장비의 안정성 검토 및 수중 SPT효율 분석,,,,,Journal of Korea Academia-Industrial cooperation Society,한국산학기술학회논문지,,,15,3,,,1778,1785,,,,10.5762/KAIS.2014.15.3.1778,,,,,,,research-article,2014,2014,"In order to construct offshore structures safely, geotechnical investigation should be carried out with high accuracy. Up to now, onshore geotechnical investigation equipments installed on the barge are used for offshore geotechnical investigation. In this case, many limitations can be confronted such as deep water depth, high wave, strong current, severe wind and so on. For the safe and economic offshore geotechnical investigation with high precision, a seabed type unmanned automated site investigation equipment is developed. It can be operated remotely underwater conditions with 100m water depth and can explore the ground depth of 50m. Also, the standard penetration test (SPT), soil boring, soil sampling and rock coring can be possible using the equipment. Numerical analysis was conducted to secure the stability of the equipment against current of 4 knot. Energy efficiency of SPT apparatus which is attached to the equipment shows 78% in average.",,,,"최근 초장대 교량, 인공섬 또는 해상풍력 기초 등에 대한 관심이 높아지고 있으며, 다양한 해양구조물을 안전하게 건설하기 위해서는 신뢰성이 높은 지반조사가 필수적이다. 현재 해상의 지반조사 작업은 해상용 작업선에 육상용 지반조사장비를 설치하여 실시하고 있다. 이럴 경우, 30m이상의 대수심 조건이나 고파랑, 높은 조류 등 열악한 해양 환경에 제약을 많이 받는 한계점을 나타내고 있다. 대수심 조건에서 안전하고 신뢰성이 높은 지반조사를 위하여 착저형 무인 해저지반조사 장비를 개발하였다. 개발된 해저지반조사 장비는 수심 100m 조건에서 심도 50m까지 지반조사가 가능하며, 표준관입시험(Standard Penetration Test, SPT), 지반보링 시스템, 암반 코어링 시스템이 가능하도록 설계 및 제작되었다. 수중에서 4노트(2m/s)의 조류에 대한 해저지반조사 장비의 거동을 수치해석을 통해 검토하였다. 또한 해저지반조사 장비에 장착되어 있는 표준관입시험 장치의 에너지 효율을 실험으로부터 측정한 결과 78%를 확인하였다.",,,,,0,0,0,0,0,0,0,,,1975-4701,,,,,,,,,,,,,,,2015-11-26,KJD:ART001863590,,
J,"Fujii, Toyonobu; Pondella, Daniel J., II; Todd, Victoria L. G.; Guerin, Andrew",,,,,"Fujii, Toyonobu/0000-0003-0799-8953; Todd, Victoria/0000-0002-9639-1661; Guerin, Andrew/0000-0003-1483-7234",,,,,Editorial: Seafloor Heterogeneity: Artificial Structures and Marine Ecosystem Dynamics,,,,,,,,FRONTIERS IN MARINE SCIENCE,,,,7,,,,,,378,,,10.3389/fmars.2020.00378,,,,,,,Editorial Material,MAY 29 2020,2020,,,,,,,,,,1,0,0,0,0,0,1,,,,2296-7745,,,,,,,,,,"Tohoku Univ, Grad Sch Agr Sci, Tohoku Ecosyst Associated Marine Sci, Sendai, Miyagi, JapanOccidental Coll, Dept Biol, Vantuna Res Grp, Los Angeles, CA USAOcean Sci Consulting Ltd, Dunbar, ScotlandNewcastle Univ, Sch Nat & Environm Sci, Newcastle Upon Tyne, Tyne & Wear, England",Ocean Sci Consulting Ltd,,,2020-12-31,WOS:000536490900001,,
B,"Clark, Ian Andrew",,,,,,,,,,Bio-Inspired Control of Roughness and Trailing Edge Noise,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dissertation/Thesis,Jan 01 2017,2017,,,,,,,,,,0,0,0,0,0,0,0,,,,,978-0-355-20837-5,,,,,,,,,"Virginia Polytechnic Institute and State University, Aerospace Engineering, Virginia, United States",Virginia Polytechnic Institute and State University,,,,PQDT:61002127,,
J,,,,,,,,,"Tobias, Craig",,Collaborative Research: Linking Hydrogeomorphology And Denitrification in the Tidal Freshwater Region of Coastal Streams,,,,,,,,,,,,,,,,,,,,,,,,,,,,Awarded Grant,Jan 15 2010,2010,"Abstract Tobias et al. ?Collaborative Research: Linking hydrogeomorphology and denitrification in the tidal freshwater region of coastal stream? In recent decades, changes in land use and increasing population density have accelerated the delivery rates of nutrients (particularly nitrogen) from terrestrial sources to aquatic biomes. Humans now contribute more reactive nitrogen (N) to the hydro- and biospheres than all other natural N sources combined. Aquatic habitats have in turn responded with nuisance algal blooms, changes in species composition, impacts on fin and shellfish resources, and deleterious economic consequences. As streams and rivers trend closer towards nitrogen saturation, increasing amounts of nitrogen pollution are exported to the coastal margins where it promotes expanded severity and duration of hypoxic events. An understanding of the fate and transport of N through the entire aquatic continuum (e.g. streams, rivers and estuaries) is necessary for identifying zones that are particularly susceptible to N inputs, and those that act as hot spots for N removal. Knowledge of the hydrologic and chemical mechanisms controlling N reactivity provides the foundation for guiding nutrient management strategies and for enhancing the natural capacity of these environments to attenuate N loads. Measurement of denitrification, the only mechanism that represents absolute attenuation of nitrogen, has been examined across a wide range of aquatic ecotypes. However, one particular segment of the aquatic continuum, tidal freshwater rivers and streams, has generally escaped inquiry. Connecting upland streams and rivers to estuaries, we suggest that tidal freshwater streams possess unique hydrology, geomorphology, and chemical reactivity that optimize for N removal relative to any other component of the aquatic continuum. Further, we propose that enhanced N removal can be generated in non tidal systems simply by inducing a quasi-tidal hydrologic regime (i.e. by generating a rhythmic rise and fall in water level). Investigators propose to combine extensive hydro-chemical monitoring efforts in Coastal Plain streams in the Southeastern U.S. with a unique series of chemical tracer studies, and stream modeling. All work is to be conducted in situ under natural and hydrologically-manipulated conditions. Tidal streams are dominant aquatic features of the Southeastern US, and the proposed work will help to determine the extent to which they are a hotspot for N removal on broad geographic scales. The research represents a federal-academic partnership that will provide a better understanding of how nutrient loading in watersheds translates into ecosystem response along continental margins. Work of this nature is essential for improving predictions of habitat response to human perturbation and/or restoration effects, assessing resiliency of aquatic habitats, refining regulatory targets for nutrient loading. The mechanistic picture of how hydrology and chemistry interact to regulate N processing provides the critical foundation for developing simple low-cost technologies that enchance natural N attenuation and thereby improve water quality. Broader impacts of the work include extensive educational components, public outreach, and the potential for technology transfer. Research activities are integrated directly into academic curricula, investigators will mentor high school and undergraduate students, train graduate students, and provide opportunities for traditionally underrepresented groups. Technological advancements in water quality restoration resulting from this work will be disseminated to resource managers at the county, state, and federal levels. In total this effort facilitates enhanced stewardship of aquatic resources.",,,,,,,,,0,0,0,0,0,0,0,,,,,,1020431,,,,,,,,University of Connecticut,,,,2023-12-08,GRANTS:13845498,,
J,,,,,,,,,"Piehler, Michael",,Collaborative Research: Linking Hydrogeomorphology And Denitrification in the Tidal Freshwater Region of Coastal Streams,,,,,,,,,,,,,,,,,,,,,,,,,,,,Awarded Grant,Apr 15 2008,2008,"Abstract Tobias et al. ?Collaborative Research: Linking hydrogeomorphology and denitrification in the tidal freshwater region of coastal stream? In recent decades, changes in land use and increasing population density have accelerated the delivery rates of nutrients (particularly nitrogen) from terrestrial sources to aquatic biomes. Humans now contribute more reactive nitrogen (N) to the hydro- and biospheres than all other natural N sources combined. Aquatic habitats have in turn responded with nuisance algal blooms, changes in species composition, impacts on fin and shellfish resources, and deleterious economic consequences. As streams and rivers trend closer towards nitrogen saturation, increasing amounts of nitrogen pollution are exported to the coastal margins where it promotes expanded severity and duration of hypoxic events. An understanding of the fate and transport of N through the entire aquatic continuum (e.g. streams, rivers and estuaries) is necessary for identifying zones that are particularly susceptible to N inputs, and those that act as hot spots for N removal. Knowledge of the hydrologic and chemical mechanisms controlling N reactivity provides the foundation for guiding nutrient management strategies and for enhancing the natural capacity of these environments to attenuate N loads. Measurement of denitrification, the only mechanism that represents absolute attenuation of nitrogen, has been examined across a wide range of aquatic ecotypes. However, one particular segment of the aquatic continuum, tidal freshwater rivers and streams, has generally escaped inquiry. Connecting upland streams and rivers to estuaries, we suggest that tidal freshwater streams possess unique hydrology, geomorphology, and chemical reactivity that optimize for N removal relative to any other component of the aquatic continuum. Further, we propose that enhanced N removal can be generated in non tidal systems simply by inducing a quasi-tidal hydrologic regime (i.e. by generating a rhythmic rise and fall in water level). Investigators propose to combine extensive hydro-chemical monitoring efforts in Coastal Plain streams in the Southeastern U.S. with a unique series of chemical tracer studies, and stream modeling. All work is to be conducted in situ under natural and hydrologically-manipulated conditions. Tidal streams are dominant aquatic features of the Southeastern US, and the proposed work will help to determine the extent to which they are a hotspot for N removal on broad geographic scales. The research represents a federal-academic partnership that will provide a better understanding of how nutrient loading in watersheds translates into ecosystem response along continental margins. Work of this nature is essential for improving predictions of habitat response to human perturbation and/or restoration effects, assessing resiliency of aquatic habitats, refining regulatory targets for nutrient loading. The mechanistic picture of how hydrology and chemistry interact to regulate N processing provides the critical foundation for developing simple low-cost technologies that enchance natural N attenuation and thereby improve water quality. Broader impacts of the work include extensive educational components, public outreach, and the potential for technology transfer. Research activities are integrated directly into academic curricula, investigators will mentor high school and undergraduate students, train graduate students, and provide opportunities for traditionally underrepresented groups. Technological advancements in water quality restoration resulting from this work will be disseminated to resource managers at the county, state, and federal levels. In total this effort facilitates enhanced stewardship of aquatic resources.",,,,,,,,,0,0,0,0,0,0,0,,,,,,815627,,,,,,,,University of North Carolina at Chapel Hill,,,,2023-12-08,GRANTS:13925014,,
J,,,,,,,,,"Tobias, Craig",,Collaborative Research: Linking Hydrogeomorphology And Denitrification in the Tidal Freshwater Region of Coastal Streams,,,,,,,,,,,,,,,,,,,,,,,,,,,,Awarded Grant,Apr 15 2008,2008,"Abstract Tobias et al. ?Collaborative Research: Linking hydrogeomorphology and denitrification in the tidal freshwater region of coastal stream? In recent decades, changes in land use and increasing population density have accelerated the delivery rates of nutrients (particularly nitrogen) from terrestrial sources to aquatic biomes. Humans now contribute more reactive nitrogen (N) to the hydro- and biospheres than all other natural N sources combined. Aquatic habitats have in turn responded with nuisance algal blooms, changes in species composition, impacts on fin and shellfish resources, and deleterious economic consequences. As streams and rivers trend closer towards nitrogen saturation, increasing amounts of nitrogen pollution are exported to the coastal margins where it promotes expanded severity and duration of hypoxic events. An understanding of the fate and transport of N through the entire aquatic continuum (e.g. streams, rivers and estuaries) is necessary for identifying zones that are particularly susceptible to N inputs, and those that act as hot spots for N removal. Knowledge of the hydrologic and chemical mechanisms controlling N reactivity provides the foundation for guiding nutrient management strategies and for enhancing the natural capacity of these environments to attenuate N loads. Measurement of denitrification, the only mechanism that represents absolute attenuation of nitrogen, has been examined across a wide range of aquatic ecotypes. However, one particular segment of the aquatic continuum, tidal freshwater rivers and streams, has generally escaped inquiry. Connecting upland streams and rivers to estuaries, we suggest that tidal freshwater streams possess unique hydrology, geomorphology, and chemical reactivity that optimize for N removal relative to any other component of the aquatic continuum. Further, we propose that enhanced N removal can be generated in non tidal systems simply by inducing a quasi-tidal hydrologic regime (i.e. by generating a rhythmic rise and fall in water level). Investigators propose to combine extensive hydro-chemical monitoring efforts in Coastal Plain streams in the Southeastern U.S. with a unique series of chemical tracer studies, and stream modeling. All work is to be conducted in situ under natural and hydrologically-manipulated conditions. Tidal streams are dominant aquatic features of the Southeastern US, and the proposed work will help to determine the extent to which they are a hotspot for N removal on broad geographic scales. The research represents a federal-academic partnership that will provide a better understanding of how nutrient loading in watersheds translates into ecosystem response along continental margins. Work of this nature is essential for improving predictions of habitat response to human perturbation and/or restoration effects, assessing resiliency of aquatic habitats, refining regulatory targets for nutrient loading. The mechanistic picture of how hydrology and chemistry interact to regulate N processing provides the critical foundation for developing simple low-cost technologies that enchance natural N attenuation and thereby improve water quality. Broader impacts of the work include extensive educational components, public outreach, and the potential for technology transfer. Research activities are integrated directly into academic curricula, investigators will mentor high school and undergraduate students, train graduate students, and provide opportunities for traditionally underrepresented groups. Technological advancements in water quality restoration resulting from this work will be disseminated to resource managers at the county, state, and federal levels. In total this effort facilitates enhanced stewardship of aquatic resources.",,,,,,,,,0,0,0,0,0,0,0,,,,,,815201,,,,,,,,University of North Carolina at Wilmington,University of North Carolina at Wilmington,,,2023-12-08,GRANTS:13766216,,
J,"Dannheim, Jennifer; Bergstrom, Lena; Birchenough, Silvana N. R.; Brzana, Radoslaw; Boon, Arjen R.; Coolen, Joop W. P.; Dauvin, Jean-Claude; De Mesel, Ilse; Derweduwen, Jozefien; Gill, Andrew B.; Hutchison, Zoe L.; Jackson, Angus C.; Janas, Urszula; Martin, Georg; Raoux, Aurore; Reubens, Jan; Rostin, Liis; Vanaverbeke, Jan; Wilding, Thomas A.; Wilhelmsson, Dan; Degraer, Steven",,,,"Jackson, Angus/HZK-7120-2023; Boon, Arjen/AAA-2479-2020; Gill, Andrew/ABE-1092-2020; Coolen, Joop W.P./AAG-9704-2019","Boon, Arjen/0000-0003-2614-5024; Gill, Andrew/0000-0002-3379-6952; Coolen, Joop W.P./0000-0002-8127-6097; Bergstrom, Lena/0000-0002-8059-8764; Hutchison, Zoe/0000-0003-1866-7877; Wilding, Thomas/0000-0002-4946-4020; Dannheim, Jennifer/0000-0002-3737-5872",,,,,Benthic effects of offshore renewables: identification of knowledge gaps and urgently needed research,,,,,,,,ICES JOURNAL OF MARINE SCIENCE,,,,77,3,,,1092,1108,,,,10.1093/icesjms/fsz018,,,,,,,Review,MAY-JUN 2020,2020,"As the EU's commitment to renewable energy is projected to grow to 20% of energy generation by 2020, the use of marine renewable energy from wind, wave and tidal resources is increasing. This literature review (233 studies) (i) summarizes knowledge on how marine renewable energy devices affect benthic environments, (ii) explains how these effects could alter ecosystem processes that support major ecosystem services and (iii) provides an approach to determine urgent research needs. Conceptual diagrams were set up to structure hypothesized cause-effect relationships (i.e. paths). Paths were scored for (i) temporal and spatial scale of the effect, (ii) benthic sensitivity to these effects, (iii) the effect consistency and iv) scoring confidence, and consecutively ranked. This approach identified prominent knowledge gaps and research needs about (a) hydrodynamic changes possibly resulting in altered primary production with potential consequences for filter feeders, (b) the introduction and range expansion of non-native species (through stepping stone effects) and, (c) noise and vibration effects on benthic organisms. Our results further provide evidence that benthic sensitivity to offshore renewable effects is higher than previously indicated. Knowledge on changes of ecological functioning through cascading effects is limited and requires distinct hypothesis-driven research combined with integrative ecological modelling.",,,,,,,,,74,0,0,0,36,0,76,,,1054-3139,1095-9289,,,,,,,,,,"Alfred Wegener Inst, Helmholtz Ctr Polar & Marine Sci, Handelshafen 12, D-27570 Bremerhaven, GermanyUniv Oldenburg HIFMB, Helmholtz Inst Funct Marine Biodivers, Ammerlander Heerstr 231, D-26129 Oldenburg, GermanySwedish Univ Agr Sci, Dept Aquat Resources, Skolgatan 6, S-74242 Oregrund, SwedenCefas Lowestoft Lab, Pakefield Rd, Lowestoft NR33 0HT, Suffolk, EnglandUniv Gdansk, Inst Oceanog, Al Marsz J Pilsudskiego 46, PL-81378 Gdynia, PolandDeltares Unit Marine & Coastal Studies, POB 177, NL-2600 MH Delft, NetherlandsWageningen Marine Res, POB 57, NL-1780 AB Den Helder, NetherlandsWageningen Univ, Aquat Ecol & Water Qual Management Grp, Droevendaalsesteeg 3a, NL-6708 PD Wageningen, NetherlandsNormandie Univ, UNICAEN, Lab Morphodynam Continentale & Cotiere, CNRS,UMR 6143 M2C, 24 Rue Tilleuls, F-14000 Caen, FranceRoyal Belgian Inst Nat Sci, Marine Ecol & Management MARECO, Operat Directorate Nat Environm Nat, Vautierstr 29, B-1000 Brussels, BelgiumInst Agr & Fisheries Res ILVO, Ankerstr 1, B-8400 Oostende, BelgiumPANGALIA Environm, Ampthill, Beds, EnglandUniv Rhode Isl, Grad Sch Oceanog, Narragansett, RI 02882 USACornwall Coll Newquay, Ctr Appl Zool, Wildflower Lane, Newquay TR7 2LZ, Cornwall, EnglandUniv Tartu, Estonian Marine Inst, Maealuse 14, EE-12618 Tallinn, EstoniaFlanders Marine Inst, Wandelaarkaai 7, B-8400 Oostende, BelgiumScottish Marine Inst, Scottish Assoc Marine Sci, Oban PA37 1QA, Argyll, ScotlandRoyal Swedish Acad Sci, Swedish Secretariat Environm Earth Syst Sci SSEES, Box 50005, S-10405 Stockholm, Sweden",Univ Oldenburg HIFMBDeltares Unit Marine & Coastal StudiesPANGALIA EnvironmCornwall Coll NewquayFlanders Marine Inst,,,2020-05-01,WOS:000562460200022,,
B,"Loke, Lynette H. L.; Heery, Eliza C.; Todd, Peter A.",,,,,"Loke, Lynette/0000-0002-3649-1046","Sheppard, C",,,,Shoreline Defenses,,,,,,,,"WORLD SEAS: AN ENVIRONMENTAL EVALUATION, VOL III: ECOLOGICAL ISSUES AND ENVIRONMENTAL IMPACTS, 2ND EDITION",,,,,,,,491,504,,,,10.1016/B978-0-12-805052-1.00029-2,10.1016/C2015-0-04336-2,,,,,,Article; Book Chapter,2019,2019,,,,,,,,,,8,0,0,0,7,0,8,,,,,978-0-12-805204-4; 978-0-12-805052-1,,,,,,,,,"Natl Univ Singapore, Singapore, Singapore",,,,2020-05-29,WOS:000533154700027,,
J,"SELL, D",,,,,,,,,,MARINE FOULING,,,,,,,,PROCEEDINGS OF THE ROYAL SOCIETY OF EDINBURGH SECTION B-BIOLOGICAL SCIENCES,,,,100,,,,169,184,,,,10.1017/S026972700001112X,,,,,,,Article; Proceedings Paper,1992,1992,"A comparison of macrofouling assemblages on offshore structures in the North Sea has revealed some similarity in their general characteristics, with a predominance in climax communities of relatively few species, such as the plumose anemone Metridium senile (L.) and the soft coral Alcyonium digitatum L., covering large proportions of the substratum. Specific geographical differences in community composition, diversity and successional development have been identified, however, and these are discussed in relation to environmental conditions and larval dispersal. In practical terms, the conservation of offshore fouling communities depends upon the fates of structures supporting these assemblages. Since the U.K.'s approach to platform decommissioning could ultimately involve the in situ-toppling of structures in sea depths greater than 100 m, there would appear to be little threat to the long-term existence of offshore habitats for deep-water fouling assemblages. Moreover, an abundance of largely uninvestigated habitats for fouling organisms exists on submerged wrecks and other man-made structures. Thus, there appears to be no basis for a conservation requirement in relation to the fouling communities on fixed structures in the North Sea.",,,,,WORKSHOP ON MARINE CONSERVATION IN SCOTLANDWORKSHOP ON MARINE CONSERVATION IN SCOTLAND,"APR 30-MAY 01, 1991APR 30-MAY 01, 1991",,SCOTLANDSCOTLAND,18,3,1,0,8,0,21,,,0308-2113,,,,,,,,,,,,,,,1992-01-01,WOS:A1992JW06100010,,
